lon,lat,rental_uris,_bcycle_station_type,region_id,address,name,station_id,is_returning,is_renting,is_installed,num_docks_available,num_bikes_available,last_reported,num_bikes_available_types
-118.39616,34.16833,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4596&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4596&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,5352 Laurel Canyon Blvd,Chandler & Laurel Canyon,bcycle_lametro_4596,1,1,1,12,3,1773087552,"{'electric': 0, 'smart': 0, 'classic': 3}"
-118.35515,34.16522,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4597&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4597&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,10301 W Magnolia Blvd,Magnolia & Clybourn,bcycle_lametro_4597,1,1,1,4,7,1773087552,"{'electric': 1, 'smart': 0, 'classic': 6}"
-118.37515,34.16552,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4598&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4598&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,5223 Lankershim Blvd,North Hollywood Plaza,bcycle_lametro_4598,1,1,1,4,5,1773087552,"{'electric': 0, 'smart': 0, 'classic': 5}"
-118.36187,34.16875,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4599&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4599&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,10605 Chandler Blvd,Chandler & Cahuenga,bcycle_lametro_4599,1,1,1,10,2,1773087552,"{'electric': 1, 'smart': 0, 'classic': 1}"
-118.38231,34.17765,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4600&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4600&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,5906 Lankershim Blvd,Lankershim & Califa,bcycle_lametro_4600,1,1,1,4,6,1773087552,"{'electric': 2, 'smart': 0, 'classic': 4}"
-118.37282,34.16171,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4601&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4601&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,5032 Lankershim Blvd,Lankershim & Hesby,bcycle_lametro_4601,1,1,1,8,3,1773087552,"{'electric': 0, 'smart': 0, 'classic': 3}"
-118.36195,34.15214,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4603&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4603&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,10600 Riverside Dr,Riverside & Cahuenga,bcycle_lametro_4603,1,1,1,10,8,1773087552,"{'electric': 2, 'smart': 0, 'classic': 6}"
-118.37081,34.15832,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4604&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4604&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,4825 Lanklershim Blvd,Lankershim & Vineland,bcycle_lametro_4604,1,1,1,7,5,1773087552,"{'electric': 0, 'smart': 0, 'classic': 5}"
-118.3506,34.152,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4605&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4605&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,4499 Mariota Ave,Mariota & Riverside,bcycle_lametro_4605,1,1,1,8,5,1773087552,"{'electric': 0, 'smart': 0, 'classic': 5}"
-118.37707,34.16863,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4606&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4606&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,5377 Lankershim,North Hollywood Station,bcycle_lametro_4606,1,1,1,5,15,1773087552,"{'electric': 0, 'smart': 0, 'classic': 15}"
-118.44535,34.06975,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4613&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4613&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,"425 Westwood Plaza, Los Angeles, CA 90095",Gateway Plaza,bcycle_lametro_4613,1,1,1,7,11,1773087552,"{'electric': 1, 'smart': 0, 'classic': 10}"
-118.43984,34.07365,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4614&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4614&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,1317 Portola Plaza,Perloff Hall,bcycle_lametro_4614,1,1,1,7,13,1773087552,"{'electric': 1, 'smart': 0, 'classic': 12}"
-118.32514,34.10185,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4627&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4627&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,6203 Hollywood Blvd,Argyle & Hollywood ,bcycle_lametro_4627,1,1,1,11,5,1773087552,"{'electric': 0, 'smart': 0, 'classic': 5}"
-118.28854,34.05978,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4628&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4628&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,2966 7th St,7th & Westmoreland,bcycle_lametro_4628,1,1,1,6,9,1773087552,"{'electric': 0, 'smart': 0, 'classic': 9}"
-118.44095,33.98667,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4632&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4632&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,13438 Maxella Ave,Maxella & Glencoe,bcycle_lametro_4632,1,1,1,14,1,1773087552,"{'electric': 0, 'smart': 0, 'classic': 1}"
-118.44944,34.07262,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4643&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4643&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,"UCLA12, Drake Stadium",Drake Stadium,bcycle_lametro_4643,1,1,1,20,0,1773087552,"{'electric': 0, 'smart': 0, 'classic': 0}"
-118.45002,34.06186,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4644&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4644&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,"UCLA17, Weyburn Terrace",Weyburn Terrace,bcycle_lametro_4644,1,1,1,8,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.42901,34.02341,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4645&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4645&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3210 Sawtelle Blvd,University Village (Sawtelle Blvd),bcycle_lametro_4645,1,1,1,10,2,1773087552,"{'electric': 0, 'smart': 0, 'classic': 2}"
-118.48518,34.02705,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4652&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4652&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Arizona Ave & 16th,Arizona Ave & 16th St,bcycle_lametro_4652,1,1,1,10,1,1773087552,"{'electric': 0, 'smart': 0, 'classic': 1}"
-118.44673,33.99724,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4660&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4660&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,1621 Venice Blvd,Venice & Walgrove,bcycle_lametro_4660,1,1,1,13,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.30899,34.05516,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4664&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4664&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,928 S Western Ave,Koreatown Plaza,bcycle_lametro_4664,1,1,1,10,10,1773087552,"{'electric': 0, 'smart': 0, 'classic': 10}"
-118.25319,34.04502,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4672&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4672&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,224 W 7th St,7th & Broadway,bcycle_lametro_4672,1,1,1,0,14,1773087552,"{'electric': 1, 'smart': 0, 'classic': 13}"
-118.25509,34.04351,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4680&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4680&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,807 S Broadway,Broadway & 8th,bcycle_lametro_4680,1,1,1,13,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.42607,34.02385,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4689&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4689&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Sepulveda Blvd at Sepulveda Ct,University Village (Sepulveda Blvd),bcycle_lametro_4689,1,1,1,12,3,1773087552,"{'electric': 1, 'smart': 0, 'classic': 2}"
-118.37037,34.17245,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4690&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4690&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,5601 Vineland Ave,Vineland & Burbank,bcycle_lametro_4690,1,1,1,9,5,1773087552,"{'electric': 0, 'smart': 0, 'classic': 5}"
-118.26495,33.98938,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4696&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4696&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Avalon & Slauson,Avalon & Slauson,bcycle_lametro_4696,1,1,1,12,2,1773087552,"{'electric': 0, 'smart': 0, 'classic': 2}"
-118.248,33.9895,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4697&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4697&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Compton & Slauson,Compton & Slauson,bcycle_lametro_4697,0,0,1,0,0,1773087552,"{'electric': 0, 'smart': 0, 'classic': 0}"
-118.28235,33.98934,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4698&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4698&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Figueroa & Slauson,Figueroa & Slauson,bcycle_lametro_4698,1,1,1,8,6,1773087552,"{'electric': 1, 'smart': 0, 'classic': 5}"
-118.29119,33.9893,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4699&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4699&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Vermont & Slauson,Vermont & Slauson,bcycle_lametro_4699,1,1,1,4,11,1773087552,"{'electric': 2, 'smart': 0, 'classic': 9}"
-118.3042,33.9893,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4700&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4700&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Denker & Slauson,Denker & Slauson,bcycle_lametro_4700,1,1,1,11,6,1773087552,"{'electric': 2, 'smart': 0, 'classic': 4}"
-118.29492,34.08788,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4707&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4707&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Heliotrope & Lily Crest,Heliotrope & Lily Crest,bcycle_lametro_4707,1,1,1,10,3,1773087552,"{'electric': 1, 'smart': 0, 'classic': 2}"
-118.25926,34.06417,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4729&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4729&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,1415 Colton St,Echo Park Pool,bcycle_lametro_4729,1,1,1,6,8,1773087552,"{'electric': 0, 'smart': 0, 'classic': 8}"
-118.29216,34.0894,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4730&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4730&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,4626 Willow Brook Ave,Willow Brook & Vermont,bcycle_lametro_4730,1,1,1,8,7,1773087552,"{'electric': 0, 'smart': 0, 'classic': 7}"
-118.38985,34.02828,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4732&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4732&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,8946 Venice Blvd,Culver City E Line,bcycle_lametro_4732,1,1,1,7,13,1773087552,"{'electric': 0, 'smart': 0, 'classic': 13}"
