NAME,median_income,per_capita_income,gini_index,pop_below_poverty,total_population,avg_household_size,no_vehicle_households,total_households,total_workers,transit_commuters,bike_commuters,walk_commuters,wfh_commuters,mean_travel_time,state,county,tract,pct_no_vehicle,pct_transit,pct_bike,pct_walk,pct_wfh,pct_poverty,GEOID
Census Tract 6502; Los Angeles County; California,119609,47354.0,0.3609,330,6056,3.26,67,1847,2804,64,54,0,252,2552,06,037,650200,3.6,2.3,1.9,0.0,9.0,5.4,06037650200
Census Tract 6503; Los Angeles County; California,81972,40066.0,0.4177,383,7326,2.84,127,2559,3573,89,0,30,367,3206,06,037,650300,5.0,2.5,0.0,0.8,10.3,5.2,06037650300
Census Tract 6504.01; Los Angeles County; California,157314,60256.0,0.3539,213,4295,2.79,66,1507,2109,20,0,0,367,1742,06,037,650401,4.4,0.9,0.0,0.0,17.4,5.0,06037650401
Census Tract 6505.01; Los Angeles County; California,170547,61782.0,0.3487,43,2833,2.97,17,951,1341,0,0,7,219,1122,06,037,650501,1.8,0.0,0.0,0.5,16.3,1.5,06037650501
Census Tract 6505.02; Los Angeles County; California,138223,59393.0,0.3701,147,4222,2.66,25,1577,1780,9,0,0,477,1303,06,037,650502,1.6,0.5,0.0,0.0,26.8,3.5,06037650502
Census Tract 6506.03; Los Angeles County; California,111375,66818.0,0.5056,299,3791,2.47,167,1521,1705,9,0,0,492,1213,06,037,650603,11.0,0.5,0.0,0.0,28.9,7.9,06037650603
Census Tract 6506.04; Los Angeles County; California,67834,45617.0,0.4468,814,5712,2.09,133,2693,3294,89,0,22,461,2833,06,037,650604,4.9,2.7,0.0,0.7,14.0,14.3,06037650604
Census Tract 6506.05; Los Angeles County; California,123636,51819.0,0.3848,87,2845,2.72,34,1034,1489,41,0,24,232,1257,06,037,650605,3.3,2.8,0.0,1.6,15.6,3.1,06037650605
Census Tract 6506.06; Los Angeles County; California,81344,43678.0,0.4024,295,4436,2.21,264,1745,2143,16,42,26,488,1655,06,037,650606,15.1,0.7,2.0,1.2,22.8,6.7,06037650606
Census Tract 6506.07; Los Angeles County; California,96181,48882.0,0.3032,29,2736,2.48,14,1105,1289,0,0,0,190,1099,06,037,650607,1.3,0.0,0.0,0.0,14.7,1.1,06037650607
Census Tract 6507.01; Los Angeles County; California,131136,59465.0,0.3999,88,2569,2.65,32,970,1176,27,0,21,283,893,06,037,650701,3.3,2.3,0.0,1.8,24.1,3.4,06037650701
Census Tract 6507.02; Los Angeles County; California,146176,63865.0,0.3675,67,4710,2.87,47,1638,2347,13,6,5,419,1928,06,037,650702,2.9,0.6,0.3,0.2,17.9,1.4,06037650702
Census Tract 6508.01; Los Angeles County; California,129709,60649.0,0.3728,195,4082,2.52,77,1618,1987,0,47,9,323,1664,06,037,650801,4.8,0.0,2.4,0.5,16.3,4.8,06037650801
Census Tract 6508.02; Los Angeles County; California,122644,45235.0,0.3837,275,3367,2.55,74,1318,1349,0,0,0,452,897,06,037,650802,5.6,0.0,0.0,0.0,33.5,8.2,06037650802
Census Tract 6509.01; Los Angeles County; California,93487,49694.0,0.4111,316,5111,2.26,120,2254,2776,19,62,141,362,2414,06,037,650901,5.3,0.7,2.2,5.1,13.0,6.2,06037650901
Census Tract 6509.03; Los Angeles County; California,84508,42042.0,0.4033,444,5188,2.85,32,1804,2539,16,0,75,420,2119,06,037,650903,1.8,0.6,0.0,3.0,16.5,8.6,06037650903
Census Tract 6509.04; Los Angeles County; California,127841,52481.0,0.3679,246,2647,2.68,28,982,1284,0,0,10,138,1146,06,037,650904,2.9,0.0,0.0,0.8,10.7,9.3,06037650904
Census Tract 6510.01; Los Angeles County; California,117917,68376.0,0.5393,304,5437,2.74,129,1947,2660,0,0,38,308,2352,06,037,651001,6.6,0.0,0.0,1.4,11.6,5.6,06037651001
Census Tract 6510.02; Los Angeles County; California,123409,63583.0,0.4659,263,4873,2.67,74,1774,2560,10,0,46,376,2184,06,037,651002,4.2,0.4,0.0,1.8,14.7,5.4,06037651002
Census Tract 6511.01; Los Angeles County; California,111250,59196.0,0.4569,235,4639,2.56,121,1763,1986,0,0,0,246,1740,06,037,651101,6.9,0.0,0.0,0.0,12.4,5.1,06037651101
Census Tract 6511.02; Los Angeles County; California,78708,51185.0,0.4371,231,3653,2.08,116,1749,1720,11,0,23,292,1428,06,037,651102,6.6,0.6,0.0,1.3,17.0,6.3,06037651102
Census Tract 6512.01; Los Angeles County; California,158990,72266.0,0.4491,558,4797,2.82,9,1689,2234,19,0,11,445,1789,06,037,651201,0.5,0.9,0.0,0.5,19.9,11.6,06037651201
Census Tract 6512.21; Los Angeles County; California,104000,49998.0,0.4031,221,3912,2.58,63,1474,1887,69,10,6,354,1533,06,037,651221,4.3,3.7,0.5,0.3,18.8,5.6,06037651221
Census Tract 6512.22; Los Angeles County; California,104049,50197.0,0.336,158,6091,2.55,34,2383,3266,66,28,107,549,2717,06,037,651222,1.4,2.0,0.9,3.3,16.8,2.6,06037651222
Census Tract 6513.02; Los Angeles County; California,159395,72924.0,0.4078,329,5896,2.66,122,2213,2903,0,0,98,323,2580,06,037,651302,5.5,0.0,0.0,3.4,11.1,5.6,06037651302
Census Tract 6513.04; Los Angeles County; California,110325,79885.0,0.4944,234,5135,2.04,103,2516,2364,13,0,26,575,1789,06,037,651304,4.1,0.5,0.0,1.1,24.3,4.6,06037651304
Census Tract 6514.01; Los Angeles County; California,95184,55569.0,0.4988,280,2524,2.01,85,1254,1054,0,0,35,132,922,06,037,651401,6.8,0.0,0.0,3.3,12.5,11.1,06037651401
Census Tract 6514.02; Los Angeles County; California,101250,50530.0,0.4293,293,5842,2.78,39,2103,2839,19,19,16,496,2343,06,037,651402,1.9,0.7,0.7,0.6,17.5,5.0,06037651402
Census Tract 6700.01; Los Angeles County; California,104375,49506.0,0.4367,94,3698,2.7,87,1338,1791,19,0,39,225,1566,06,037,670001,6.5,1.1,0.0,2.2,12.6,2.5,06037670001
Census Tract 6700.02; Los Angeles County; California,74972,45309.0,0.5028,460,3581,2.46,139,1443,1661,93,0,90,238,1423,06,037,670002,9.6,5.6,0.0,5.4,14.3,12.8,06037670002
Census Tract 6700.03; Los Angeles County; California,90833,52524.0,0.4618,459,5984,2.53,42,2352,3421,62,0,188,321,3100,06,037,670003,1.8,1.8,0.0,5.5,9.4,7.7,06037670003
Census Tract 6701.01; Los Angeles County; California,79375,44258.0,0.5011,956,3240,2.65,156,1208,1571,15,0,27,280,1291,06,037,670101,12.9,1.0,0.0,1.7,17.8,29.5,06037670101
Census Tract 6701.02; Los Angeles County; California,69364,37873.0,0.4431,514,4159,2.68,44,1549,2155,48,0,51,170,1985,06,037,670102,2.8,2.2,0.0,2.4,7.9,12.4,06037670102
Census Tract 6702.01; Los Angeles County; California,169375,97125.0,0.5042,68,3625,2.56,52,1416,1449,0,0,36,319,1130,06,037,670201,3.7,0.0,0.0,2.5,22.0,1.9,06037670201
Census Tract 6702.02; Los Angeles County; California,225833,95483.0,0.4028,45,2568,3.15,5,814,1145,0,0,0,340,805,06,037,670202,0.6,0.0,0.0,0.0,29.7,1.8,06037670202
Census Tract 6703.24; Los Angeles County; California,206585,132955.0,0.5159,202,5505,2.54,42,2162,2117,0,0,31,364,1753,06,037,670324,1.9,0.0,0.0,1.5,17.2,3.7,06037670324
Census Tract 6703.26; Los Angeles County; California,236957,161825.0,0.5812,131,3303,2.44,40,1352,1331,0,0,11,266,1065,06,037,670326,3.0,0.0,0.0,0.8,20.0,4.0,06037670326
Census Tract 6703.28; Los Angeles County; California,249432,111483.0,0.4417,172,4411,2.74,7,1609,1672,0,0,5,467,1205,06,037,670328,0.4,0.0,0.0,0.3,27.9,3.9,06037670328
Census Tract 6704.05; Los Angeles County; California,145469,77015.0,0.4938,92,2715,2.35,146,1134,831,4,0,0,221,610,06,037,670405,12.9,0.5,0.0,0.0,26.6,3.4,06037670405
Census Tract 6704.06; Los Angeles County; California,219375,110103.0,0.4856,94,1727,2.83,13,611,642,6,0,12,77,565,06,037,670406,2.1,0.9,0.0,1.9,12.0,5.4,06037670406
Census Tract 6704.07; Los Angeles County; California,132083,59917.0,0.4199,355,6082,2.6,172,2343,2093,0,0,36,452,1641,06,037,670407,7.3,0.0,0.0,1.7,21.6,5.8,06037670407
Census Tract 6704.13; Los Angeles County; California,182212,79371.0,0.4174,158,4852,2.86,8,1678,1991,13,0,22,419,1572,06,037,670413,0.5,0.7,0.0,1.1,21.0,3.3,06037670413
Census Tract 6704.16; Los Angeles County; California,155135,89233.0,0.5031,250,4224,2.67,8,1577,1613,0,0,0,422,1191,06,037,670416,0.5,0.0,0.0,0.0,26.2,5.9,06037670416
Census Tract 6704.17; Los Angeles County; California,155385,75399.0,0.4137,93,2795,2.67,28,1044,1156,30,0,0,253,903,06,037,670417,2.7,2.6,0.0,0.0,21.9,3.3,06037670417
Census Tract 6704.18; Los Angeles County; California,213375,84889.0,0.3768,105,4557,2.99,19,1502,1891,19,0,8,557,1334,06,037,670418,1.3,1.0,0.0,0.4,29.5,2.3,06037670418
Census Tract 6705; Los Angeles County; California,250001,187377.0,0.5078,86,1451,2.55,18,570,514,0,0,5,107,407,06,037,670500,3.2,0.0,0.0,1.0,20.8,5.9,06037670500
Census Tract 6706.03; Los Angeles County; California,216801,83272.0,0.3845,14,1897,2.8,9,637,935,24,11,57,204,731,06,037,670603,1.4,2.6,1.2,6.1,21.8,0.7,06037670603
Census Tract 6706.04; Los Angeles County; California,149205,96540.0,0.4711,308,4911,2.35,142,2069,2379,54,0,15,474,1905,06,037,670604,6.9,2.3,0.0,0.6,19.9,6.3,06037670604
Census Tract 6707.01; Los Angeles County; California,168697,66065.0,0.3719,222,6538,2.96,14,2160,3090,0,0,0,508,2582,06,037,670701,0.6,0.0,0.0,0.0,16.4,3.4,06037670701
Census Tract 6707.02; Los Angeles County; California,208177,96548.0,0.4648,109,5722,2.83,26,2009,2648,0,0,67,537,2111,06,037,670702,1.3,0.0,0.0,2.5,20.3,1.9,06037670702
Census Tract 7001.01; Los Angeles County; California,66901,69356.0,0.5178,838,5329,1.52,696,3501,3529,210,54,106,618,2911,06,037,700101,19.9,6.0,1.5,3.0,17.5,15.7,06037700101
Census Tract 7001.02; Los Angeles County; California,54648,54866.0,0.5511,893,4651,1.64,594,2787,2754,123,44,129,547,2207,06,037,700102,21.3,4.5,1.6,4.7,19.9,19.2,06037700102
Census Tract 7002; Los Angeles County; California,88502,70331.0,0.4688,705,6908,1.61,595,4243,5214,285,0,313,910,4304,06,037,700200,14.0,5.5,0.0,6.0,17.5,10.2,06037700200
Census Tract 7003; Los Angeles County; California,96673,83768.0,0.446,455,5745,1.4,647,4113,3929,312,25,75,1461,2468,06,037,700300,15.7,7.9,0.6,1.9,37.2,7.9,06037700300
Census Tract 7004; Los Angeles County; California,94169,95234.0,0.5238,577,4680,1.63,278,2873,3099,83,0,114,678,2421,06,037,700400,9.7,2.7,0.0,3.7,21.9,12.3,06037700400
Census Tract 7005.01; Los Angeles County; California,105670,109536.0,0.563,452,4187,1.66,212,2515,2471,37,109,103,540,1931,06,037,700501,8.4,1.5,4.4,4.2,21.9,10.8,06037700501
Census Tract 7005.02; Los Angeles County; California,102436,82919.0,0.4324,579,3858,1.37,307,2804,2651,0,18,309,649,2002,06,037,700502,10.9,0.0,0.7,11.7,24.5,15.0,06037700502
Census Tract 7006; Los Angeles County; California,238125,142915.0,0.5862,339,4983,3.04,29,1639,2021,31,0,74,738,1283,06,037,700600,1.8,1.5,0.0,3.7,36.5,6.8,06037700600
Census Tract 7007; Los Angeles County; California,220059,157006.0,0.5878,176,3530,3.03,30,1165,1513,12,0,45,72,1441,06,037,700700,2.6,0.8,0.0,3.0,4.8,5.0,06037700700
Census Tract 7008.01; Los Angeles County; California,76233,91809.0,0.6089,727,3858,1.68,364,2293,1508,17,0,180,516,992,06,037,700801,15.9,1.1,0.0,11.9,34.2,18.8,06037700801
Census Tract 7008.02; Los Angeles County; California,111390,70360.0,0.4788,444,4036,2.01,117,1991,1891,12,0,148,399,1492,06,037,700802,5.9,0.6,0.0,7.8,21.1,11.0,06037700802
Census Tract 7009.01; Los Angeles County; California,107361,90784.0,0.6165,566,4293,2.9,72,1482,1847,61,0,50,285,1562,06,037,700901,4.9,3.3,0.0,2.7,15.4,13.2,06037700901
Census Tract 7009.02; Los Angeles County; California,92453,74213.0,0.5073,595,6528,2.06,348,3170,3119,53,0,302,840,2279,06,037,700902,11.0,1.7,0.0,9.7,26.9,9.1,06037700902
Census Tract 7010; Los Angeles County; California,114737,112308.0,0.5736,447,5178,1.99,212,2598,2824,151,19,237,855,1969,06,037,701000,8.2,5.3,0.7,8.4,30.3,8.6,06037701000
Census Tract 7012.01; Los Angeles County; California,239559,157616.0,0.5441,300,3920,2.66,19,1474,1582,10,12,50,405,1177,06,037,701201,1.3,0.6,0.8,3.2,25.6,7.7,06037701201
Census Tract 7012.02; Los Angeles County; California,158808,97560.0,0.4579,239,3490,2.0,88,1747,1882,0,0,43,662,1220,06,037,701202,5.0,0.0,0.0,2.3,35.2,6.8,06037701202
Census Tract 7013.02; Los Angeles County; California,101161,84076.0,0.4658,419,4829,1.63,201,2943,3079,64,0,140,803,2276,06,037,701302,6.8,2.1,0.0,4.5,26.1,8.7,06037701302
Census Tract 7013.04; Los Angeles County; California,131983,135675.0,0.6181,347,6285,2.28,125,2754,3168,26,0,82,836,2332,06,037,701304,4.5,0.8,0.0,2.6,26.4,5.5,06037701304
Census Tract 7014.02; Los Angeles County; California,116296,93885.0,0.5503,1014,6179,1.66,651,3630,3324,106,32,159,1036,2288,06,037,701402,17.9,3.2,1.0,4.8,31.2,16.4,06037701402
Census Tract 7015.01; Los Angeles County; California,132137,88720.0,0.4543,566,5058,1.87,127,2649,2950,61,26,112,1109,1841,06,037,701501,4.8,2.1,0.9,3.8,37.6,11.2,06037701501
Census Tract 7015.02; Los Angeles County; California,105455,76988.0,0.4861,183,3784,1.64,106,1960,2258,74,6,184,846,1412,06,037,701502,5.4,3.3,0.3,8.1,37.5,4.8,06037701502
Census Tract 7016.01; Los Angeles County; California,154583,108694.0,0.5176,179,3963,2.3,87,1725,1964,26,0,99,642,1322,06,037,701601,5.0,1.3,0.0,5.0,32.7,4.5,06037701601
Census Tract 7016.02; Los Angeles County; California,122401,67668.0,0.4771,499,4614,2.26,85,1951,2447,20,0,105,612,1835,06,037,701602,4.4,0.8,0.0,4.3,25.0,10.8,06037701602
Census Tract 7017.01; Los Angeles County; California,73710,62577.0,0.5461,328,3350,1.92,194,1744,1954,33,0,120,688,1266,06,037,701701,11.1,1.7,0.0,6.1,35.2,9.8,06037701701
Census Tract 7017.02; Los Angeles County; California,73906,70714.0,0.5091,653,3146,1.78,295,1703,1820,84,0,234,428,1392,06,037,701702,17.3,4.6,0.0,12.9,23.5,20.8,06037701702
Census Tract 7018.01; Los Angeles County; California,77698,49191.0,0.525,1108,6668,2.41,401,2730,3075,81,0,114,835,2240,06,037,701801,14.7,2.6,0.0,3.7,27.2,16.6,06037701801
Census Tract 7018.02; Los Angeles County; California,89125,50225.0,0.4703,914,5260,2.21,190,2151,2591,143,0,101,550,2041,06,037,701802,8.8,5.5,0.0,3.9,21.2,17.4,06037701802
Census Tract 7019.02; Los Angeles County; California,75565,96374.0,0.6373,1245,5149,1.5,1252,3330,2769,84,0,306,773,1996,06,037,701902,37.6,3.0,0.0,11.1,27.9,24.2,06037701902
Census Tract 7020.02; Los Angeles County; California,96664,93568.0,0.5931,577,6185,1.84,509,3345,3319,58,0,254,871,2448,06,037,702002,15.2,1.7,0.0,7.7,26.2,9.3,06037702002
Census Tract 7021.02; Los Angeles County; California,98025,78719.0,0.4424,598,5620,1.57,324,3567,3375,102,0,227,731,2644,06,037,702102,9.1,3.0,0.0,6.7,21.7,10.6,06037702102
Census Tract 7022.01; Los Angeles County; California,105284,82367.0,0.5475,527,3920,1.84,193,2094,2237,24,44,158,585,1652,06,037,702201,9.2,1.1,2.0,7.1,26.2,13.4,06037702201
Census Tract 7022.02; Los Angeles County; California,141071,86591.0,0.4876,138,3920,2.24,116,1752,1919,13,0,61,490,1429,06,037,702202,6.6,0.7,0.0,3.2,25.5,3.5,06037702202
Census Tract 7023; Los Angeles County; California,114915,76627.0,0.5616,752,6820,2.28,214,2954,3479,127,26,339,799,2680,06,037,702300,7.2,3.7,0.7,9.7,23.0,11.0,06037702300
Census Tract 7024; Los Angeles County; California,129911,81658.0,0.466,341,4541,2.2,191,2057,2840,133,0,75,734,2106,06,037,702400,9.3,4.7,0.0,2.6,25.8,7.5,06037702400
Census Tract 7025.01; Los Angeles County; California,136688,82220.0,0.5157,211,4998,2.22,92,2243,2425,0,0,109,567,1858,06,037,702501,4.1,0.0,0.0,4.5,23.4,4.2,06037702501
Census Tract 7025.02; Los Angeles County; California,109231,75373.0,0.4657,418,4142,1.85,95,2236,2164,0,0,17,687,1477,06,037,702502,4.2,0.0,0.0,0.8,31.7,10.1,06037702502
Census Tract 7026; Los Angeles County; California,161016,95460.0,0.525,173,6688,2.54,53,2587,3354,121,0,35,915,2439,06,037,702600,2.0,3.6,0.0,1.0,27.3,2.6,06037702600
Census Tract 7027; Los Angeles County; California,149674,81620.0,0.4525,116,3460,2.65,48,1296,1819,8,0,24,365,1454,06,037,702700,3.7,0.4,0.0,1.3,20.1,3.4,06037702700
Census Tract 7028.01; Los Angeles County; California,105781,56233.0,0.4903,422,5359,2.64,250,2004,2424,110,0,27,581,1843,06,037,702801,12.5,4.5,0.0,1.1,24.0,7.9,06037702801
Census Tract 7028.02; Los Angeles County; California,104185,65064.0,0.4331,108,2293,2.26,15,996,1290,39,0,34,266,1024,06,037,702802,1.5,3.0,0.0,2.6,20.6,4.7,06037702802
Census Tract 7028.03; Los Angeles County; California,111927,58033.0,0.464,238,2749,2.22,66,1171,1467,92,0,6,326,1141,06,037,702803,5.6,6.3,0.0,0.4,22.2,8.7,06037702803
Census Tract 7029; Los Angeles County; California,135584,94583.0,0.426,410,10274,1.86,307,5511,7082,111,20,130,2945,4137,06,037,702900,5.6,1.6,0.3,1.8,41.6,4.0,06037702900
Census Tract 7030.02; Los Angeles County; California,156776,74412.0,0.4277,505,6903,2.52,94,2736,3427,75,0,0,719,2708,06,037,703002,3.4,2.2,0.0,0.0,21.0,7.3,06037703002
Census Tract 7030.03; Los Angeles County; California,93120,67212.0,0.3986,342,6127,1.98,220,3101,3740,32,14,24,1145,2595,06,037,703003,7.1,0.9,0.4,0.6,30.6,5.6,06037703003
Census Tract 7031; Los Angeles County; California,121662,58343.0,0.3853,750,6444,2.4,101,2671,3049,16,0,16,698,2351,06,037,703100,3.8,0.5,0.0,0.5,22.9,11.6,06037703100
Census Tract 7032; Los Angeles County; California,92796,48501.0,0.433,362,5555,2.45,212,2240,2112,81,0,0,488,1624,06,037,703200,9.5,3.8,0.0,0.0,23.1,6.5,06037703200
Census Tract 8001.01; Los Angeles County; California,186964,122055.0,0.5769,116,5734,3.01,12,1903,2649,16,12,58,714,1935,06,037,800101,0.6,0.6,0.5,2.2,27.0,2.0,06037800101
Census Tract 8001.03; Los Angeles County; California,134120,63349.0,0.4282,213,3416,2.93,37,1167,1796,0,0,48,428,1368,06,037,800103,3.2,0.0,0.0,2.7,23.8,6.2,06037800103
Census Tract 8001.04; Los Angeles County; California,139388,86650.0,0.5015,182,3665,2.6,0,1408,1590,0,0,19,663,927,06,037,800104,0.0,0.0,0.0,1.2,41.7,5.0,06037800104
Census Tract 8002.02; Los Angeles County; California,230313,114829.0,0.5102,555,6121,3.06,22,1995,2740,5,0,40,372,2368,06,037,800202,1.1,0.2,0.0,1.5,13.6,9.1,06037800202
Census Tract 8002.04; Los Angeles County; California,164833,109957.0,0.5471,151,4086,2.38,77,1710,1419,31,0,2,374,1045,06,037,800204,4.5,2.2,0.0,0.1,26.4,3.7,06037800204
Census Tract 8002.05; Los Angeles County; California,117230,58418.0,0.4637,720,4036,2.48,11,1630,2224,0,0,20,433,1791,06,037,800205,0.7,0.0,0.0,0.9,19.5,17.8,06037800205
Census Tract 8002.06; Los Angeles County; California,250001,120362.0,0.4397,229,3604,3.14,23,1148,1373,0,2,11,418,955,06,037,800206,2.0,0.0,0.1,0.8,30.4,6.4,06037800206
Census Tract 8003.24; Los Angeles County; California,154288,78169.0,0.4312,316,6585,2.7,40,2431,2662,7,0,0,803,1859,06,037,800324,1.6,0.3,0.0,0.0,30.2,4.8,06037800324
Census Tract 8003.25; Los Angeles County; California,165743,95741.0,0.5107,206,3677,2.6,118,1404,1628,0,0,21,252,1376,06,037,800325,8.4,0.0,0.0,1.3,15.5,5.6,06037800325
Census Tract 8003.28; Los Angeles County; California,250001,120003.0,0.4989,20,1217,3.03,2,402,606,0,0,0,146,460,06,037,800328,0.5,0.0,0.0,0.0,24.1,1.6,06037800328
Census Tract 8003.33; Los Angeles County; California,106625,59715.0,0.4401,193,2196,2.15,60,988,1072,0,0,13,241,831,06,037,800333,6.1,0.0,0.0,1.2,22.5,8.8,06037800333
Census Tract 8003.34; Los Angeles County; California,172500,71741.0,0.4542,249,3749,2.95,26,1256,1865,0,0,9,405,1460,06,037,800334,2.1,0.0,0.0,0.5,21.7,6.6,06037800334
Census Tract 8003.35; Los Angeles County; California,133235,94470.0,0.5219,271,4475,2.45,25,1818,1890,0,0,106,393,1497,06,037,800335,1.4,0.0,0.0,5.6,20.8,6.1,06037800335
Census Tract 8003.36; Los Angeles County; California,220938,98925.0,0.4769,87,3893,3.32,55,1174,1831,0,0,0,502,1329,06,037,800336,4.7,0.0,0.0,0.0,27.4,2.2,06037800336
Census Tract 8003.37; Los Angeles County; California,100813,63011.0,0.5084,685,3771,2.15,14,1749,1911,0,0,0,445,1466,06,037,800337,0.8,0.0,0.0,0.0,23.3,18.2,06037800337
Census Tract 8003.38; Los Angeles County; California,198889,82913.0,0.4219,223,6471,3.12,0,2058,3334,0,0,25,1203,2131,06,037,800338,0.0,0.0,0.0,0.7,36.1,3.4,06037800338
Census Tract 8004.06; Los Angeles County; California,168409,110789.0,0.5497,52,2167,2.51,0,788,816,0,0,48,216,600,06,037,800406,0.0,0.0,0.0,5.9,26.5,2.4,06037800406
Census Tract 8004.10; Los Angeles County; California,139500,41751.0,0.496,106,3527,2.4,0,500,1376,21,0,509,222,1154,06,037,800410,0.0,1.5,0.0,37.0,16.1,3.0,06037800410
Census Tract 8004.11; Los Angeles County; California,191154,148507.0,0.5351,143,2740,2.77,0,984,1431,12,0,69,481,950,06,037,800411,0.0,0.8,0.0,4.8,33.6,5.2,06037800411
Census Tract 8004.12; Los Angeles County; California,152000,87606.0,0.5108,521,3682,2.57,8,1410,1355,17,0,13,408,947,06,037,800412,0.6,1.3,0.0,1.0,30.1,14.1,06037800412
Census Tract 8005.04; Los Angeles County; California,193504,132056.0,0.511,173,1890,1.97,34,933,835,10,0,0,395,440,06,037,800504,3.6,1.2,0.0,0.0,47.3,9.2,06037800504
Census Tract 8005.06; Los Angeles County; California,238177,117539.0,0.4644,222,3393,2.46,65,1367,1538,1,0,20,381,1157,06,037,800506,4.8,0.1,0.0,1.3,24.8,6.5,06037800506
Census Tract 9001.02; Los Angeles County; California,45982,22112.0,0.3962,194,782,2.94,9,262,248,0,0,31,18,230,06,037,900102,3.4,0.0,0.0,12.5,7.3,24.8,06037900102
Census Tract 9001.03; Los Angeles County; California,59434,18549.0,0.4018,1097,6514,3.75,85,1732,1849,23,0,2,146,1703,06,037,900103,4.9,1.2,0.0,0.1,7.9,16.8,06037900103
Census Tract 9001.04; Los Angeles County; California,57970,21031.0,0.3997,733,6593,3.67,45,1789,1986,0,0,14,205,1781,06,037,900104,2.5,0.0,0.0,0.7,10.3,11.1,06037900104
Census Tract 9003.01; Los Angeles County; California,62821,19413.0,0.4215,550,4439,3.61,17,1009,1495,0,0,189,370,1125,06,037,900301,1.7,0.0,0.0,12.6,24.7,12.4,06037900301
Census Tract 9005.01; Los Angeles County; California,75368,21400.0,0.3784,1237,7939,3.6,56,2193,3150,20,0,41,233,2917,06,037,900501,2.6,0.6,0.0,1.3,7.4,15.6,06037900501
Census Tract 9005.04; Los Angeles County; California,85559,27164.0,0.3491,1044,7051,3.52,68,1997,2789,63,0,10,156,2633,06,037,900504,3.4,2.3,0.0,0.4,5.6,14.8,06037900504
Census Tract 9005.05; Los Angeles County; California,77930,27825.0,0.4466,1202,4587,3.44,97,1330,1635,67,0,36,83,1552,06,037,900505,7.3,4.1,0.0,2.2,5.1,26.2,06037900505
Census Tract 9005.06; Los Angeles County; California,77021,27056.0,0.3924,697,5095,3.54,19,1436,1954,8,0,1,86,1868,06,037,900506,1.3,0.4,0.0,0.1,4.4,13.7,06037900506
Census Tract 9005.08; Los Angeles County; California,88417,28942.0,0.4394,916,3831,3.56,106,1065,1435,41,0,0,111,1324,06,037,900508,10.0,2.9,0.0,0.0,7.7,23.9,06037900508
Census Tract 9005.09; Los Angeles County; California,60609,20789.0,0.4043,982,4480,3.38,56,1325,1643,11,0,0,59,1584,06,037,900509,4.2,0.7,0.0,0.0,3.6,21.9,06037900509
Census Tract 9005.10; Los Angeles County; California,51172,21469.0,0.4627,1217,3960,3.69,9,1072,1138,36,0,0,23,1115,06,037,900510,0.8,3.2,0.0,0.0,2.0,30.7,06037900510
Census Tract 9006.02; Los Angeles County; California,48697,18333.0,0.4196,715,5463,3.07,304,1775,1827,51,84,14,79,1748,06,037,900602,17.1,2.8,4.6,0.8,4.3,13.1,06037900602
Census Tract 9006.06; Los Angeles County; California,43598,18565.0,0.4333,1056,4580,3.21,175,1426,1338,18,0,0,225,1113,06,037,900606,12.3,1.3,0.0,0.0,16.8,23.1,06037900606
Census Tract 9006.07; Los Angeles County; California,62311,21984.0,0.3863,576,3998,3.46,36,1130,1453,97,0,0,106,1347,06,037,900607,3.2,6.7,0.0,0.0,7.3,14.4,06037900607
Census Tract 9006.08; Los Angeles County; California,73087,19540.0,0.3705,761,4229,3.61,8,1159,1294,0,0,0,205,1089,06,037,900608,0.7,0.0,0.0,0.0,15.8,18.0,06037900608
Census Tract 9006.09; Los Angeles County; California,56000,19968.0,0.4362,1241,5186,3.47,64,1490,1811,68,0,20,226,1585,06,037,900609,4.3,3.8,0.0,1.1,12.5,23.9,06037900609
Census Tract 9006.10; Los Angeles County; California,27624,12793.0,0.4287,638,3207,2.72,197,1180,753,0,0,0,19,734,06,037,900610,16.7,0.0,0.0,0.0,2.5,19.9,06037900610
